Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
GWO,teamSizeModel,0.05849575996398926,207.794,180.392,180.392,180.392,180.392,180.392,179.504,176.392,176.392,176.392,176.392,176.392,176.392,176.392,176.392,176.392,176.392,176.392,175.504,175.504,175.504,175.504,175.504,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13
GWO,teamSizeModel,0.0602564811706543,234.71,229.71,211.794,211.794,211.794,211.794,184.504,184.504,184.504,175.504,173.13,173.13,173.13,173.13,173.13,171.13,171.13,169.13,169.13,169.13,169.13,169.13,168.504,168.504,168.504,168.504,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13
GWO,teamSizeModel,0.057778358459472656,203.794,203.794,180.794,180.794,180.794,180.794,180.794,180.794,180.794,180.794,180.794,180.794,171.504,171.504,171.504,171.504,171.504,171.504,170.504,170.504,170.504,170.504,170.504,170.504,170.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,168.504,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13
GWO,teamSizeModel,0.05892586708068848,234.71,211.392,211.392,197.392,197.392,181.13,179.504,179.504,178.504,178.504,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13,163.13
GWO,teamSizeModel,0.055812835693359375,266.14,249.71,222.71,202.794,195.504,195.26999999999998,195.26999999999998,187.13,187.13,180.13,180.13,178.392,178.392,178.392,177.504,177.504,177.504,173.504,173.504,173.504,170.504,170.504,170.504,166.504,166.504,166.504,166.504,166.504,166.504,166.504,166.504,166.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504,160.504
GWO,teamSizeModel,0.05887031555175781,188.504,188.504,188.504,188.504,182.504,182.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.504,169.13,169.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13
GWO,teamSizeModel,0.05451798439025879,222.71,206.392,179.392,179.392,173.392,173.392,173.392,173.392,173.392,173.392,169.504,169.504,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,166.392,165.504,165.504,165.504,165.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,164.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504,159.504
GWO,teamSizeModel,0.05902385711669922,217.794,217.794,217.794,198.392,198.392,173.504,173.504,173.504,173.504,173.504,173.504,173.504,173.504,171.13,170.13,170.13,170.13,170.13,170.13,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.504,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,167.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13
GWO,teamSizeModel,0.05928206443786621,251.71,195.794,186.392,186.392,180.504,178.392,178.392,178.392,178.392,175.504,175.504,175.504,175.504,175.504,175.504,175.504,175.504,175.504,173.13,173.13,173.13,172.504,172.504,172.504,172.504,172.504,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,169.13,166.13,166.13,166.13,166.13,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504,163.504
GWO,teamSizeModel,0.05906200408935547,213.794,213.794,187.392,187.392,187.392,179.504,179.504,175.504,175.504,175.504,175.504,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,166.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,165.13,164.13,164.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13,162.13
FA,teamSizeModel,0.10831856727600098,251.14,209.504,193.13,182.13,178.504,178.504,178.504,178.504,178.504,178.504,177.13,177.13,177.13,177.13,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998
FA,teamSizeModel,0.11210918426513672,233.71,200.392,193.13,192.26999999999998,187.924,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13,177.13
FA,teamSizeModel,0.10384511947631836,243.71,182.13,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998
FA,teamSizeModel,0.13212084770202637,241.71,191.504,191.504,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998,172.26999999999998
FA,teamSizeModel,0.11483335494995117,209.71,202.392,185.504,185.504,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998,183.26999999999998
FA,teamSizeModel,0.10797476768493652,226.14,207.794,194.392,194.392,186.924,183.26999999999998,183.26999999999998,183.26999999999998,180.924,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998
FA,teamSizeModel,0.10458064079284668,238.14,197.13,182.13,176.504,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13,175.13
FA,teamSizeModel,0.10308551788330078,251.71,190.13,190.13,175.13,175.13,172.13,172.13,172.13,168.504,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13,164.13
FA,teamSizeModel,0.09879016876220703,224.794,189.392,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998,177.26999999999998
FA,teamSizeModel,0.10187911987304688,231.71,198.924,187.924,187.924,184.924,181.26999999999998,181.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998,180.26999999999998
FA,teamSizeModel,0.10122227668762207,227.71,196.26999999999998,194.09199999999998,179.26999999999998,179.26999999999998,179.26999999999998,178.924,178.924,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998,176.26999999999998
FA,teamSizeModel,0.10208439826965332,228.71,210.392,192.13,180.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13,174.13
FA,teamSizeModel,0.10055851936340332,199.794,199.794,199.794,184.13,184.13,176.13,176.13,176.13,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998,174.26999999999998
